Year,Month,Day,Hour,Minute,Second,Sens_556_nm,Sens_414_nm,Temperature_C,Pressure_Pa,Altitude_m
2015,1,30,17,12,38,527,390,29.143749,94810,571.04559
2015,1,30,17,40,13,647,560,29.737499,94775,574.73419
2015,1,30,17,57,58,646,559,32.487499,94768,574.73419
2015,1,30,18,13,15,646,557,31.706249,94748,576.40411
2015,1,30,18,29,55,642,552,31.237499,94738,577.01978
