Year,Month,Day,Hour,Minute,Second,Sens_556_nm,Sens_414_nm,Temperature_C,Pressure_Pa,Altitude_m
2015,1,30,17,12,20,634,554,29.05625,95025,552.35681
2015,1,30,17,28,5,632,551,29.49375,95012,553.9342
2015,1,30,17,43,12,626,547,29.706249,94987,555.4245
2015,1,30,17,57,27,622,540,30.237499,94983,555.8631
2015,1,30,18,12,43,621,540,30.94375,94978,556.82751
2015,1,30,18,29,15,616,526,30.78125,94974,557.70477

